#===============
# Ref : CMS-PAS-EXO-19-014
# Experiment : CMS
# ll~ : eta
# qq~ : uu~
# FF  : vector
# XY  :  LL RR
# coef : 00
# type : Z*Reg
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
# 200.0 250.0 300.0 350.0 400.0 450.0 500.0 550.0 600.0 650.0 725.0 800.0 900.0 1000.0 1100.0 1200.0 1300.0 1400.0 1550.0 1700.0 1850.0 2000.0 2200.0 2400.0 2700.0 3000.0 15000.0 
-18.152  200.0  300.0  0.01598	0.02376	0.004	6e-05	4e-05	2e-05	2e-05	0.0	0.0	2e-05	0.0	0.0	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-7.75  300.0  400.0  0.0001	0.004	0.04642	0.04754	0.00826	0.00036	8e-05	0.00012	0.0	6e-05	4e-05	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-4.1426  400.0  500.0  2e-05	0.00022	0.00052	0.00612	0.06708	0.06554	0.01248	0.00062	0.00014	0.00014	4e-05	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-2.4739  500.0  600.0  6e-05	0.0001	0.00016	0.00026	0.00056	0.00852	0.07878	0.07358	0.01476	0.00094	0.00024	0.00014	4e-05	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-1.8965  600.0  725.0  2e-05	0.0001	0.0001	0.00014	0.00024	0.00032	0.00092	0.01008	0.07334	0.10276	0.01478	0.00066	0.00022	8e-05	8e-05	2e-05	2e-05	0.0	0.0	0.0	0.0	2e-05	2e-05	0.0	0.0	0.0	
-0.76933  725.0  800.0  4e-05	0.0001	0.0	0.00012	0.00012	0.00024	0.00026	0.00044	0.00066	0.0178	0.16918	0.02856	0.00062	0.00022	6e-05	2e-05	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.75401  800.0  900.0  0.0	2e-05	2e-05	4e-05	0.0001	0.00018	0.00016	0.00026	0.00022	0.00098	0.01576	0.18582	0.02346	0.00062	0.00014	0.00012	4e-05	4e-05	0.0	0.0	4e-05	0.0	0.0	0.0	0.0	0.0	
-0.54189  900.0  1000.0  0.0	2e-05	8e-05	4e-05	4e-05	0.00012	2e-05	0.00016	0.00024	0.00036	0.0006	0.0183	0.18746	0.02586	0.0008	0.00038	0.00014	0.00012	4e-05	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	
-0.39889  1000.0  1100.0  0.0	2e-05	4e-05	4e-05	2e-05	4e-05	0.00012	8e-05	0.00018	0.00024	0.00042	0.00116	0.01904	0.19196	0.02738	0.0009	0.00034	0.00016	2e-05	8e-05	2e-05	0.0	0.0	0.0	0.0	0.0	
-0.29898  1100.0  1200.0  0.0	2e-05	0.0	0.00012	4e-05	0.0001	0.0001	0.00014	0.0001	0.00028	0.0003	0.00036	0.00102	0.02204	0.19002	0.02876	0.00112	0.00028	4e-05	2e-05	2e-05	2e-05	0.0	0.0	0.0	0.0	
-0.40004  1200.0  1400.0  4e-05	2e-05	0.0	2e-05	4e-05	8e-05	8e-05	0.00016	6e-05	0.00012	0.00018	0.00044	0.00046	0.0012	0.01424	0.12026	0.1025	0.0144	0.00054	0.00012	0.00012	2e-05	2e-05	2e-05	2e-05	0.0	
-0.32367  1400.0  1700.0  2e-05	2e-05	0.0	4e-05	4e-05	0.0	4e-05	0.0	0.00014	0.00012	4e-05	0.00012	0.00026	0.00026	0.0005	0.00088	0.01176	0.13492	0.10198	0.01014	0.00038	0.00016	0.00014	4e-05	4e-05	0.0	
-0.16085  1700.0  2000.0  0.0	2e-05	2e-05	2e-05	4e-05	4e-05	4e-05	4e-05	6e-05	0.0001	0.0001	0.0002	0.00018	0.00012	0.0003	0.0004	0.00038	0.00104	0.01324	0.13444	0.10674	0.01156	0.00058	0.00014	0.0	6e-05	
-0.10195  2000.0  2400.0  0.0	0.0	0.0	0.0	0.0	0.0	4e-05	0.0	4e-05	2e-05	6e-05	2e-05	0.00014	0.0001	0.00016	0.00012	0.00026	0.00044	0.00058	0.00114	0.01302	0.14736	0.10196	0.01006	0.0003	6e-05	
-0.036748  2400.0  2700.0  0.0	0.0	0.0	0.0	0.0	0.0	4e-05	4e-05	0.0	2e-05	6e-05	6e-05	6e-05	4e-05	0.00012	8e-05	0.00014	0.00018	0.00032	0.0003	0.00046	0.00084	0.01772	0.23994	0.01626	0.00044	
-0.020343  2700.0  3000.0  0.0	0.0	2e-05	0.0	0.0	0.0	2e-05	0.0	4e-05	4e-05	4e-05	0.0001	0.0001	4e-05	8e-05	6e-05	6e-05	0.00028	0.00024	0.00014	0.00034	0.00048	0.0009	0.02094	0.24448	0.01826	
-0.026281  3000.0  15000.0  0.0	0.0	0.0	0.0	2e-05	2e-05	2e-05	2e-05	2e-05	6e-05	4e-05	0.0	0.0	4e-05	0.0001	2e-05	6e-05	0.00022	0.0001	0.00018	0.00022	0.0001	0.00022	0.00072	0.00986	0.28192	
